ORDER_HEAD_LINE_NO,MTL_NO,CREATED_OBJECT_TYPE,CREATED_OBJECT_ID,CREATED_PROGRAM_ID,CREATION_TIMESTAMP,LAST_UPDATED_OBJECT_TYPE,LAST_UPDATED_OBJECT_ID,LAST_UPDATE_PROGRAM_ID,LAST_UPDATE_TIMESTAMP,DATA_END_STATUS,DATA_END_OBJECT_TYPE,DATA_END_OBJECT_ID,DATA_END_PROGRAM_ID,DATA_END_TIMESTAMP,ARCHIVE_COMPLETED_FLAG,ARCHIVED_EMPLOYEE_NUM,ARCHIVED_TIMESTAMP,ARCHIVE_PROGRAM_ID,OS_STATUS_CD,MTL_SECTION_CD,MTL_STATUS_CD,OPER_FLAG,FAC_OP_CD_N,MAT_PRG_TP,PRD_PRG_TP,ORDER_PRG_TP_CD,BEF_OS_STATUS_CD,MTL_BEF_PROCESS_CD_N,PLATE_EA,MTL_REAL_WEIGHT,MTL_BASE_WEIGHT,MTL_COMPLETE_FLAG,GCS_COMP_CODE,WORKS_CODE,MAT_SHP_TP,RSV_METHOD_TP,RSV_DT,ASSEMBLY,SZ_DIR_FLAG,SZ_PARENT_SLAB_FLAG,PL_PRD_MASTER_CLS,DEPT_LOC_SITE_CD,DEST_SITE_CD,PLT_TE_PIC_QT_REVISE_TP,OVERROLL_CHECK_DATE,OVERROLL_RELEASE_DATE,OVROLL_PASS_YN_FLAG,OP_INDI_ERR_CAU_CD,OVEROLL_CD,MTL_PREVIOUS_NO_SECTION1,MTL_PREVIOUS_NO11,MTL_PREVIOUS_NO12,MTL_PREVIOUS_NO13,MTL_PREVIOUS_NO14,MTL_PREVIOUS_NO15,MTL_PREVIOUS_NO_SECTION2,MTL_PREVIOUS_NO21,MTL_PREVIOUS_NO22,MTL_PREVIOUS_NO23,MTL_PREVIOUS_NO24,MTL_PREVIOUS_NO25,MTL_PREVIOUS_NO26,MTL_PREVIOUS_NO27,MTL_PREVIOUS_NO28,MTL_PREVIOUS_NO29,MTL_PREVIOUS_NO30,PARTITION_KEY,CUST_DELIV_DT,PLT_PDT_ONL_ISP_RSH_IND_TP
01S5496498360,SBPB7725 522,B,HNMBY011,C400620522,2022/03/14 14:32:17.000000,B,HNMBY011,C400620522,2022/03/14 14:32:17.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,4522,4522,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5486840160,SBPB7725 531,B,HNMBY011,C400620522,2022/03/14 14:32:17.000000,B,HNMBY011,C400620522,2022/03/14 14:32:17.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,3975,3975,,01,P,A,,,EFSE000000002M7,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5487017030,SBPB7725 531,B,HNMBY011,C400620522,2022/03/14 14:32:17.000000,B,HNMBY011,C400620522,2022/03/14 14:32:17.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,3,12078,12078,,01,P,A,,,EFSE000000002M7,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5496479010,SBPB7725 531,B,HNMBY011,C400620522,2022/03/14 14:32:17.000000,B,HNMBY011,C400620522,2022/03/14 14:32:17.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,2316,2316,,01,P,A,,,EFSE000000002M7,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5463414010,SBPB7725 532,B,HNMBY011,C400620522,2022/03/14 14:32:17.000000,B,HNMBY011,C400620522,2022/03/14 14:32:17.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,1750,1750,,01,P,A,,,EFSE000000002M7,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5486840160,SBPB7725 532,B,HNMBY011,C400620522,2022/03/14 14:32:17.000000,B,HNMBY011,C400620522,2022/03/14 14:32:17.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,4,15900,15900,,01,P,A,,,EFSE000000002M7,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5461674100,SBPB7721 021,B,HNMBY011,C400620522,2022/03/14 14:32:10.000000,B,HNMBY011,C400620522,2022/03/14 14:32:10.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,4095,4095,,01,P,A,,,EFSE00000000RDW,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5457493520,SBPB7721 022,B,HNMBY011,C400620522,2022/03/14 14:32:10.000000,B,HNMBY011,C400620522,2022/03/14 14:32:10.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,3,6384,6384,,01,P,A,,,EFSE00000000RDW,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5457493530,SBPB7721 022,B,HNMBY011,C400620522,2022/03/14 14:32:10.000000,B,HNMBY011,C400620522,2022/03/14 14:32:10.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,2561,2561,,01,P,A,,,EFSE00000000RDW,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5457493630,SBPB7721 022,B,HNMBY011,C400620522,2022/03/14 14:32:10.000000,B,HNMBY011,C400620522,2022/03/14 14:32:10.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,2561,2561,,01,P,A,,,EFSE00000000RDW,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5458113300,SBPB7721 022,B,HNMBY011,C400620522,2022/03/14 14:32:10.000000,B,HNMBY011,C400620522,2022/03/14 14:32:10.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,2502,2502,,01,P,A,,,EFSE00000000RDW,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5457493300,SBPB7721 031,B,HNMBY011,C400620522,2022/03/14 14:32:10.000000,B,HNMBY011,C400620522,2022/03/14 14:32:10.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,2860,2860,,01,P,A,,,EFSE00000000RDW,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5457493360,SBPB7721 031,B,HNMBY011,C400620522,2022/03/14 14:32:10.000000,B,HNMBY011,C400620522,2022/03/14 14:32:10.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,2850,2850,,01,P,A,,,EFSE00000000RDW,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5457493590,SBPB7721 031,B,HNMBY011,C400620522,2022/03/14 14:32:10.000000,B,HNMBY011,C400620522,2022/03/14 14:32:10.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,3135,3135,,01,P,A,,,EFSE00000000RDW,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5457493660,SBPB7721 031,B,HNMBY011,C400620522,2022/03/14 14:32:10.000000,B,HNMBY011,C400620522,2022/03/14 14:32:10.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,3166,3166,,01,P,A,,,EFSE00000000RDW,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5457493670,SBPB7721 031,B,HNMBY011,C400620522,2022/03/14 14:32:11.000000,B,HNMBY011,C400620522,2022/03/14 14:32:11.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,3357,3357,,01,P,A,,,EFSE00000000RDW,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5457493710,SBPB7721 031,B,HNMBY011,C400620522,2022/03/14 14:32:11.000000,B,HNMBY011,C400620522,2022/03/14 14:32:11.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,2784,2784,,01,P,A,,,EFSE00000000RDW,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5457493240,SBPB7721 032,B,HNMBY011,C400620522,2022/03/14 14:32:11.000000,B,HNMBY011,C400620522,2022/03/14 14:32:11.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,2,4068,4068,,01,P,A,,,EFSE00000000RDW,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5457493260,SBPB7721 032,B,HNMBY011,C400620522,2022/03/14 14:32:11.000000,B,HNMBY011,C400620522,2022/03/14 14:32:11.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,4,8848,8848,,01,P,A,,,EFSE00000000RDW,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5457493350,SBPB7721 032,B,HNMBY011,C400620522,2022/03/14 14:32:11.000000,B,HNMBY011,C400620522,2022/03/14 14:32:11.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,2649,2649,,01,P,A,,,EFSE00000000RDW,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5457493530,SBPB7721 032,B,HNMBY011,C400620522,2022/03/14 14:32:11.000000,B,HNMBY011,C400620522,2022/03/14 14:32:11.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,2561,2561,,01,P,A,,,EFSE00000000RDW,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5469546090,SBPB7721 041,B,HNMBY011,C400620522,2022/03/14 14:32:11.000000,B,HNMBY011,C400620522,2022/03/14 14:32:11.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,2,5278,5278,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5480507090,SBPB7721 041,B,HNMBY011,C400620522,2022/03/14 14:32:11.000000,B,HNMBY011,C400620522,2022/03/14 14:32:11.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,4,12164,12164,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5486840150,SBPB7721 042,B,HNMBY011,C400620522,2022/03/14 14:32:11.000000,B,HNMBY011,C400620522,2022/03/14 14:32:11.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,2,5724,5724,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5486840300,SBPB7721 042,B,HNMBY011,C400620522,2022/03/14 14:32:11.000000,B,HNMBY011,C400620522,2022/03/14 14:32:11.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,4,11448,11448,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5487017050,SBPB7721 511,B,HNMBY011,C400620522,2022/03/14 14:32:11.000000,B,HNMBY011,C400620522,2022/03/14 14:32:11.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,3145,3145,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5487017080,SBPB7721 511,B,HNMBY011,C400620522,2022/03/14 14:32:11.000000,B,HNMBY011,C400620522,2022/03/14 14:32:11.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,2,9238,9238,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5487017220,SBPB7721 511,B,HNMBY011,C400620522,2022/03/14 14:32:11.000000,B,HNMBY011,C400620522,2022/03/14 14:32:11.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,4627,4627,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5487017230,SBPB7721 511,B,HNMBY011,C400620522,2022/03/14 14:32:11.000000,B,HNMBY011,C400620522,2022/03/14 14:32:11.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,4627,4627,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5487017050,SBPB7721 512,B,HNMBY011,C400620522,2022/03/14 14:32:11.000000,B,HNMBY011,C400620522,2022/03/14 14:32:11.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,3145,3145,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5487017080,SBPB7721 512,B,HNMBY011,C400620522,2022/03/14 14:32:11.000000,B,HNMBY011,C400620522,2022/03/14 14:32:11.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,4619,4619,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5487017090,SBPB7721 512,B,HNMBY011,C400620522,2022/03/14 14:32:11.000000,B,HNMBY011,C400620522,2022/03/14 14:32:11.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,2,9210,9210,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5487017210,SBPB7721 512,B,HNMBY011,C400620522,2022/03/14 14:32:11.000000,B,HNMBY011,C400620522,2022/03/14 14:32:11.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,4619,4619,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5463414010,SBPB7725 541,B,HNMBY011,C400620522,2022/03/14 14:32:17.000000,B,HNMBY011,C400620522,2022/03/14 14:32:17.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,1750,1750,,01,P,A,,,EFSE000000002M7,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5486840160,SBPB7725 541,B,HNMBY011,C400620522,2022/03/14 14:32:17.000000,B,HNMBY011,C400620522,2022/03/14 14:32:17.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,3,11925,11925,,01,P,A,,,EFSE000000002M7,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5487017020,SBPB7725 541,B,HNMBY011,C400620522,2022/03/14 14:32:17.000000,B,HNMBY011,C400620522,2022/03/14 14:32:17.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,3975,3975,,01,P,A,,,EFSE000000002M7,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5480901010,SBPB7725 542,B,HNMBY011,C400620522,2022/03/14 14:32:17.000000,B,HNMBY011,C400620522,2022/03/14 14:32:17.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,1750,1750,,01,P,A,,,EFSE000000002M7,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5487017010,SBPB7725 542,B,HNMBY011,C400620522,2022/03/14 14:32:17.000000,B,HNMBY011,C400620522,2022/03/14 14:32:17.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,2,7908,7908,,01,P,A,,,EFSE000000002M7,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5487017020,SBPB7725 542,B,HNMBY011,C400620522,2022/03/14 14:32:17.000000,B,HNMBY011,C400620522,2022/03/14 14:32:17.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,2,7950,7950,,01,P,A,,,EFSE000000002M7,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5478714410,SBPB7725 551,B,HNMBY011,C400620522,2022/03/14 14:32:17.000000,B,HNMBY011,C400620522,2022/03/14 14:32:17.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,3068,3068,,01,P,A,,,EFSE000000002M7,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5487017050,SBPB7721 521,B,HNMBY011,C400620522,2022/03/14 14:32:12.000000,B,HNMBY011,C400620522,2022/03/14 14:32:12.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,3145,3145,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5487017090,SBPB7721 521,B,HNMBY011,C400620522,2022/03/14 14:32:12.000000,B,HNMBY011,C400620522,2022/03/14 14:32:12.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,4605,4605,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5487017100,SBPB7721 521,B,HNMBY011,C400620522,2022/03/14 14:32:12.000000,B,HNMBY011,C400620522,2022/03/14 14:32:12.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,2,9194,9194,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5487017240,SBPB7721 521,B,HNMBY011,C400620522,2022/03/14 14:32:12.000000,B,HNMBY011,C400620522,2022/03/14 14:32:12.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,4605,4605,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5487017100,SBPB7721 522,B,HNMBY011,C400620522,2022/03/14 14:32:12.000000,B,HNMBY011,C400620522,2022/03/14 14:32:12.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,4597,4597,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5487017200,SBPB7721 522,B,HNMBY011,C400620522,2022/03/14 14:32:12.000000,B,HNMBY011,C400620522,2022/03/14 14:32:12.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,4597,4597,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5487017250,SBPB7721 522,B,HNMBY011,C400620522,2022/03/14 14:32:12.000000,B,HNMBY011,C400620522,2022/03/14 14:32:12.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,4597,4597,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5487017260,SBPB7721 522,B,HNMBY011,C400620522,2022/03/14 14:32:12.000000,B,HNMBY011,C400620522,2022/03/14 14:32:12.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,4581,4581,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5487017270,SBPB7721 522,B,HNMBY011,C400620522,2022/03/14 14:32:12.000000,B,HNMBY011,C400620522,2022/03/14 14:32:12.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,3145,3145,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5487017470,SBPB7721 531,B,HNMBY011,C400620522,2022/03/14 14:32:12.000000,B,HNMBY011,C400620522,2022/03/14 14:32:12.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,4,20724,20724,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5487017060,SBPB7721 532,B,HNMBY011,C400620522,2022/03/14 14:32:12.000000,B,HNMBY011,C400620522,2022/03/14 14:32:12.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,7,20615,20615,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5496498050,SBPB7721 541,B,HNMBY011,C400620522,2022/03/14 14:32:12.000000,B,HNMBY011,C400620522,2022/03/14 14:32:12.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,3459,3459,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5496498060,SBPB7721 541,B,HNMBY011,C400620522,2022/03/14 14:32:12.000000,B,HNMBY011,C400620522,2022/03/14 14:32:12.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,3640,3640,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5496498080,SBPB7721 541,B,HNMBY011,C400620522,2022/03/14 14:32:12.000000,B,HNMBY011,C400620522,2022/03/14 14:32:12.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,3833,3833,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5496498120,SBPB7721 541,B,HNMBY011,C400620522,2022/03/14 14:32:12.000000,B,HNMBY011,C400620522,2022/03/14 14:32:12.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,4407,4407,,01,P,A,,,EFSE000000002N4,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5339408030,SA63174 0111,B,PP104005,C400620522,2022/03/14 14:39:09.000000,B,PEEZZ747,CallSlabOSProgram,2022/03/14 14:39:10.195000,,,,,,,,,,DAH,L,2,C,2A1,J,,,FA1,C2Z11,1,29220,29220,,01,P,L,,,EFSL00000000010,F,,,,,,,,,,,A,SAPB2616 0111,,,,,D,SA63174 011,,,,,,,,,,P,,
01S5398414010,PA86485602,B,PLA12009,C400620522,2022/03/14 14:47:31.000000,B,PLA14055,CallPlateOSProgram,2022/03/14 15:19:31.129000,,,,,,,,,,PHE,P,2,P,1J1,E,,,PGE,P1G1 ,,1106,1106,,01,P,P,,,EFPJD0000000YBS,,,,,,,,,,,,D,SF54493 081,,,,,,,,,,,,,,,,P,,
01S5361343010,PA86485402,B,PLA12009,C400620522,2022/03/14 14:36:49.000000,B,PLA14055,CallPlateOSProgram,2022/03/14 15:14:16.178000,,,,,,,,,,PHE,P,2,P,1J1,E,,,PGE,P1G1 ,,1035,1035,,01,P,P,,,EFPJD0000000YBS,,,,,,,,,,,,D,SF54493 533,,,,,,,,,,,,,,,,P,,
01S5451835020,PA86485401,B,PLA12009,C400620522,2022/03/14 14:36:49.000000,B,PLA14055,CallPlateOSProgram,2022/03/14 15:14:16.355000,,,,,,,,,,PHE,P,2,P,1J1,E,,,PGE,P1G1 ,,2176,2176,,01,P,P,,,EFPJD0000000YBS,,,,,,,,,,,,D,SF54493 533,,,,,,,,,,,,,,,,P,,
01S5402658070,PA86485503,B,PLA12009,C400620522,2022/03/14 14:41:56.000000,B,PLA14055,CallPlateOSProgram,2022/03/14 15:16:25.765000,,,,,,,,,,PHE,P,2,P,1J1,E,,,PGE,P1G1 ,,1187,1187,,01,P,P,,,EFPJD00000012LY,,,,,,,,,,,,D,SF54505 581,,,,,,,,,,,,,,,,P,,
01S5339408020,SA63491 5211,B,PP104005,C400620522,2022/03/14 14:42:12.000000,B,PEEZZ747,CallSlabOSProgram,2022/03/14 14:42:12.515000,,,,,,,,,,DAH,L,2,C,2A1,J,,,FA1,C2Z11,1,26090,26090,,01,P,L,,,EFSL00000000010,F,,,,,,,,,,,A,SAPB2617 5211,,,,,D,SA63491 521,,,,,,,,,,P,,
01S5398436010,PA86485803,B,PLA12009,C400620522,2022/03/14 14:57:44.000000,B,PLA12009,C400620522,2022/03/14 14:57:44.000000,,,,,,,,,,PGE,P,2,P,1G1,E,,,,,,1749,1749,,01,P,P,,,EFPJD0000000YBS,,,,,,,,,,,,D,SF54493 031,,,,,,,,,,,,,,,,P,,
01S5486751060,SB45312 031,B,PEEZZ613,C400620522,2022/03/14 15:06:26.000000,B,PEEZZ613,C400620522,2022/03/14 15:06:26.000000,,,,,,,,,,DAF,D,1,C,2X1,F,,,,,2,15390,15390,,01,P,D,,,EFSA00000000T5G,,,,,,,,,,,,A,SBPB7693 031,,,,,,,,,,,,,,,,P,,
01S5495706080,SBPB7733 041,B,HNMBY011,C400620522,2022/03/14 14:44:56.000000,B,HNMBY011,C400620522,2022/03/14 14:44:56.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,4021,4021,,01,P,A,,,EFSE00000000U8R,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5427154100,SBPB7733 042,B,HNMBY011,C400620522,2022/03/14 14:44:56.000000,B,HNMBY011,C400620522,2022/03/14 14:44:56.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,2,12016,12016,,01,P,A,,,EFSE00000000U8R,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5486870010,SBPB7733 042,B,HNMBY011,C400620522,2022/03/14 14:44:56.000000,B,HNMBY011,C400620522,2022/03/14 14:44:56.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,2909,2909,,01,P,A,,,EFSE00000000U8R,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5486870020,SBPB7733 042,B,HNMBY011,C400620522,2022/03/14 14:44:56.000000,B,HNMBY011,C400620522,2022/03/14 14:44:56.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,4487,4487,,01,P,A,,,EFSE00000000U8R,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5426464020,SBPB7733 511,B,HNMBY011,C400620522,2022/03/14 14:44:56.000000,B,HNMBY011,C400620522,2022/03/14 14:44:56.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,1842,1842,,01,P,A,,,EFSE00000000U8R,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5483378010,SBPB7733 511,B,HNMBY011,C400620522,2022/03/14 14:44:56.000000,B,HNMBY011,C400620522,2022/03/14 14:44:56.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,3170,3170,,01,P,A,,,EFSE00000000U8R,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5483378020,SBPB7733 511,B,HNMBY011,C400620522,2022/03/14 14:44:57.000000,B,HNMBY011,C400620522,2022/03/14 14:44:57.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,3234,3234,,01,P,A,,,EFSE00000000U8R,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5486400010,SBPB7733 511,B,HNMBY011,C400620522,2022/03/14 14:44:57.000000,B,HNMBY011,C400620522,2022/03/14 14:44:57.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,2090,2090,,01,P,A,,,EFSE00000000U8R,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5486891040,SBPB7733 511,B,HNMBY011,C400620522,2022/03/14 14:44:57.000000,B,HNMBY011,C400620522,2022/03/14 14:44:57.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,3754,3754,,01,P,A,,,EFSE00000000U8R,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5495703460,SBPB7733 511,B,HNMBY011,C400620522,2022/03/14 14:44:57.000000,B,HNMBY011,C400620522,2022/03/14 14:44:57.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,3030,3030,,01,P,A,,,EFSE00000000U8R,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5486421030,SBPB7733 512,B,HNMBY011,C400620522,2022/03/14 14:44:57.000000,B,HNMBY011,C400620522,2022/03/14 14:44:57.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,6558,6558,,01,P,A,,,EFSE00000000U8R,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5495703070,SBPB7733 512,B,HNMBY011,C400620522,2022/03/14 14:44:57.000000,B,HNMBY011,C400620522,2022/03/14 14:44:57.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,3619,3619,,01,P,A,,,EFSE00000000U8R,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5495703260,SBPB7733 512,B,HNMBY011,C400620522,2022/03/14 14:44:57.000000,B,HNMBY011,C400620522,2022/03/14 14:44:57.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,5652,5652,,01,P,A,,,EFSE00000000U8R,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
01S5427038040,SBPB7732 012,B,HNMBY011,C400620522,2022/03/14 14:44:50.000000,B,HNMBY011,C400620522,2022/03/14 14:44:50.000000,,,,,,,,,,AAC,A,2,P,2A1,C,,,,,1,2559,2559,,01,P,A,,,EFSE00000000U8R,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,P,,
